dataset,split,missing_type,missing_rate,method,lambda,accuracy,balanced_accuracy,f1,roc_auc
pendigits,3,MNAR,0.35000000000000003,pseudo_labeling,1.0,0.9936334697589814,0.9814947945468973,0.9665071770334929,0.9989877617753841
pendigits,3,MNAR,0.35000000000000003,kmeans_majority,1.0,0.9809004092769441,0.9637541775864971,0.9036697247706422,0.996790170950446
pendigits,3,MNAR,0.35000000000000003,naive,1.0,0.992269213278763,0.9785999374864754,0.9594272076372315,0.999168089250078
pendigits,3,MNAR,0.4,pseudo_labeling,1.0,0.9899954524783993,0.9644971267822365,0.9466019417475728,0.9985068885095334
pendigits,3,MNAR,0.4,kmeans_majority,1.0,0.9836289222373806,0.9674028034911399,0.9166666666666666,0.9973527926714915
pendigits,3,MNAR,0.4,naive,1.0,0.992269213278763,0.9721766728378736,0.9588377723970944,0.9990671058642495
pendigits,3,MNAR,0.45,pseudo_labeling,1.0,0.9822646657571623,0.9174040056743046,0.8997429305912596,0.9981221898968528
pendigits,3,MNAR,0.45,kmeans_majority,1.0,0.9795361527967258,0.9480127912288716,0.8941176470588236,0.9958692986463418
pendigits,3,MNAR,0.45,naive,1.0,0.992269213278763,0.970035584621673,0.9586374695863747,0.9989877617753842
pendigits,3,MNAR,0.5,pseudo_labeling,1.0,0.9058663028649386,0.5047846889952153,0.018957345971563982,0.9956312663797456
pendigits,3,MNAR,0.5,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.9956312663797456
pendigits,3,MNAR,0.5,naive,1.0,0.9854479308776717,0.9277271525089563,0.9179487179487179,0.998694429083215
pendigits,3,MNAR,0.55,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.55,naive,1.0,0.904956798544793,0.5,0.0,0.8129523214156908
pendigits,3,MNAR,0.6000000000000001,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.6000000000000001,naive,1.0,0.904956798544793,0.5,0.0,0.8155802938135654
pendigits,3,MNAR,0.65,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.65,naive,1.0,0.904956798544793,0.5,0.0,0.8245437714890239
pendigits,3,MNAR,0.7000000000000001,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.7000000000000001,naive,1.0,0.904956798544793,0.5,0.0,0.8161958115938543
pendigits,3,MNAR,0.75,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.75,naive,1.0,0.904956798544793,0.5,0.0,0.8167776682455339
pendigits,3,MNAR,0.8,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.8,naive,1.0,0.904956798544793,0.5,0.0,0.8187925272294486
pendigits,3,MNAR,0.8500000000000001,kmeans_majority,1.0,0.904956798544793,0.5,0.0,0.7411122598639129
pendigits,3,MNAR,0.8500000000000001,naive,1.0,0.904956798544793,0.5,0.0,0.815510567190017
pendigits,4,,,oracle,1e-06,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MCAR,0.0,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MCAR,0.0,kmeans_majority,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MCAR,0.0,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MCAR,0.05,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980503962098026
pendigits,4,MCAR,0.05,kmeans_majority,1.0,0.9913597089586176,0.9807932581443126,0.9613034623217923,0.9980713596914176
pendigits,4,MCAR,0.05,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980503962098025
pendigits,4,MCAR,0.1,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.998073456039579
pendigits,4,MCAR,0.1,kmeans_majority,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9981111903064861
pendigits,4,MCAR,0.1,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.998081841432225
pendigits,4,MCAR,0.15000000000000002,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981279610917781
pendigits,4,MCAR,0.15000000000000002,kmeans_majority,1.0,0.9913597089586176,0.9843801098486437,0.9616161616161616,0.997677246237055
pendigits,4,MCAR,0.15000000000000002,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980524925579641
pendigits,4,MCAR,0.2,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981342501362627
pendigits,4,MCAR,0.2,kmeans_majority,1.0,0.990450204638472,0.9802817491929059,0.9574036511156186,0.9980986122175171
pendigits,4,MCAR,0.2,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980986122175171
pendigits,4,MCAR,0.25,pseudo_labeling,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9979833130686344
pendigits,4,MCAR,0.25,kmeans_majority,1.0,0.9881764438381082,0.9843832543708859,0.9484126984126984,0.9974172990650287
pendigits,4,MCAR,0.25,naive,1.0,0.990450204638472,0.9784883233407404,0.9572301425661914,0.9980545889061255
pendigits,4,MCAR,0.30000000000000004,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9979518678462119
pendigits,4,MCAR,0.30000000000000004,kmeans_majority,1.0,0.9881764438381082,0.9825898285187205,0.9482071713147411,0.9974047209760597
pendigits,4,MCAR,0.30000000000000004,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980126619428955
pendigits,4,MCAR,0.35000000000000003,pseudo_labeling,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9979833130686344
pendigits,4,MCAR,0.35000000000000003,kmeans_majority,1.0,0.984993178717599,0.9825929730409626,0.9354207436399217,0.9976164521403714
pendigits,4,MCAR,0.35000000000000003,naive,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9981300574399397
pendigits,4,MCAR,0.4,pseudo_labeling,1.0,0.992269213278763,0.9795113412435537,0.9650924024640657,0.9977967380822607
pendigits,4,MCAR,0.4,kmeans_majority,1.0,0.984993178717599,0.9825929730409626,0.9354207436399217,0.9972160496415245
pendigits,4,MCAR,0.4,naive,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9979833130686344
pendigits,4,MCAR,0.45,pseudo_labeling,1.0,0.992269213278763,0.9830981929478848,0.9653767820773931,0.9979015554903359
pendigits,4,MCAR,0.45,kmeans_majority,1.0,0.9809004092769441,0.9802911827596328,0.9192307692307692,0.9969561024694982
pendigits,4,MCAR,0.45,naive,1.0,0.9913597089586176,0.9772064064399815,0.9609856262833676,0.9981929478847846
pendigits,4,MCAR,0.5,pseudo_labeling,1.0,0.9927239654388358,0.9833539474235882,0.9673469387755103,0.9978931700976899
pendigits,4,MCAR,0.5,kmeans_majority,1.0,0.9768076398362893,0.9797828183304683,0.903954802259887,0.9966898662529873
pendigits,4,MCAR,0.5,naive,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.9978218942601986
pendigits,4,MCAR,0.55,pseudo_labeling,1.0,0.992269213278763,0.9830981929478848,0.9653767820773931,0.9975745251771414
pendigits,4,MCAR,0.55,kmeans_majority,1.0,0.9777171441564347,0.9785009014297095,0.9070208728652751,0.9964278227327994
pendigits,4,MCAR,0.55,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9977003060668316
pendigits,4,MCAR,0.6000000000000001,pseudo_labeling,1.0,0.9918144611186903,0.9828424384721814,0.9634146341463414,0.9978197979120372
pendigits,4,MCAR,0.6000000000000001,kmeans_majority,1.0,0.9777171441564347,0.9802943272818749,0.9073724007561437,0.9968617668022306
pendigits,4,MCAR,0.6000000000000001,naive,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9982537419814683
pendigits,4,MCAR,0.65,pseudo_labeling,1.0,0.9931787175989086,0.985403127751457,0.9694501018329938,0.997643704666471
pendigits,4,MCAR,0.65,kmeans_majority,1.0,0.975443383356071,0.9790155549033583,0.898876404494382,0.9962810783614944
pendigits,4,MCAR,0.65,naive,1.0,0.9909049567985448,0.9823309295207748,0.9595141700404858,0.9974068173242212
pendigits,4,MCAR,0.7000000000000001,pseudo_labeling,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9974089136723827
pendigits,4,MCAR,0.7000000000000001,kmeans_majority,1.0,0.9740791268758526,0.9782482914762484,0.8938547486033519,0.9954467317932161
pendigits,4,MCAR,0.7000000000000001,naive,1.0,0.9895407003183265,0.9761833885371682,0.9531568228105907,0.998086034128548
pendigits,4,MCAR,0.75,pseudo_labeling,1.0,0.9859026830377444,0.9759307785837072,0.93812375249501,0.9967150224309254
pendigits,4,MCAR,0.75,kmeans_majority,1.0,0.9736243747157799,0.9761991111483795,0.8917910447761194,0.9940862018364011
pendigits,4,MCAR,0.75,naive,1.0,0.9918144611186903,0.9828424384721814,0.9634146341463414,0.9976164521403715
pendigits,4,MCAR,0.8,pseudo_labeling,1.0,0.9909049567985448,0.9823309295207748,0.9595141700404858,0.9973376378348917
pendigits,4,MCAR,0.8,kmeans_majority,1.0,0.9749886311959982,0.978759800427655,0.897196261682243,0.9940212150433944
pendigits,4,MCAR,0.8,naive,1.0,0.9918144611186903,0.981049012620016,0.963265306122449,0.9978533394826213
pendigits,4,MCAR,0.8500000000000001,pseudo_labeling,1.0,0.9877216916780355,0.9643998155213618,0.9440993788819876,0.9965997232820427
pendigits,4,MCAR,0.8500000000000001,kmeans_majority,1.0,0.9736243747157799,0.9779925370005451,0.8921933085501859,0.9933965032912666
pendigits,4,MCAR,0.8500000000000001,naive,1.0,0.988631195998181,0.966704750324934,0.94824016563147,0.996780009223932
pendigits,4,MAR1,0.0,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR1,0.0,kmeans_majority,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR1,0.0,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR1,0.05,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981007085656786
pendigits,4,MAR1,0.05,kmeans_majority,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9981174793509706
pendigits,4,MAR1,0.05,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981007085656787
pendigits,4,MAR1,0.1,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9980566852542869
pendigits,4,MAR1,0.1,kmeans_majority,1.0,0.9913597089586176,0.9807932581443126,0.9613034623217923,0.9981028049138401
pendigits,4,MAR1,0.1,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980797450840635
pendigits,4,MAR1,0.15000000000000002,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980587816024485
pendigits,4,MAR1,0.15000000000000002,kmeans_majority,1.0,0.9909049567985448,0.9823309295207748,0.9595141700404858,0.9979036518384974
pendigits,4,MAR1,0.15000000000000002,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981279610917781
pendigits,4,MAR1,0.2,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.998002180202088
pendigits,4,MAR1,0.2,kmeans_majority,1.0,0.9918144611186903,0.9846358643243469,0.9635627530364372,0.9976017777032409
pendigits,4,MAR1,0.2,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9979812167204729
pendigits,4,MAR1,0.25,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9979833130686345
pendigits,4,MAR1,0.25,kmeans_majority,1.0,0.992269213278763,0.9866850446522158,0.9656565656565657,0.9978973627940129
pendigits,4,MAR1,0.25,naive,1.0,0.9899954524783993,0.9728522913085405,0.9547325102880658,0.9980399144689951
pendigits,4,MAR1,0.30000000000000004,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980315290763491
pendigits,4,MAR1,0.30000000000000004,kmeans_majority,1.0,0.9890859481582538,0.983101337470127,0.952,0.9972978072198231
pendigits,4,MAR1,0.30000000000000004,naive,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.998027336380026
pendigits,4,MAR1,0.35000000000000003,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9979623495870195
pendigits,4,MAR1,0.35000000000000003,kmeans_majority,1.0,0.9895407003183265,0.9833570919458303,0.9539078156312625,0.9973879501907676
pendigits,4,MAR1,0.35000000000000003,naive,1.0,0.9913597089586176,0.9772064064399815,0.9609856262833676,0.998039914468995
pendigits,4,MAR1,0.4,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.99801895098738
pendigits,4,MAR1,0.4,kmeans_majority,1.0,0.9881764438381082,0.9843832543708859,0.9484126984126984,0.9974550333319357
pendigits,4,MAR1,0.4,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980273363800259
pendigits,4,MAR1,0.45,pseudo_labeling,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.997647897362794
pendigits,4,MAR1,0.45,kmeans_majority,1.0,0.9863574351978172,0.9833602364680727,0.9409448818897638,0.9971657372856484
pendigits,4,MAR1,0.45,naive,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9978386650454908
pendigits,4,MAR1,0.5,pseudo_labeling,1.0,0.9927239654388358,0.9815605215714225,0.9672131147540983,0.9977527147708691
pendigits,4,MAR1,0.5,kmeans_majority,1.0,0.9781718963165075,0.928540732044778,0.8978723404255319,0.9944949897278941
pendigits,4,MAR1,0.5,naive,1.0,0.9918144611186903,0.9774621609156848,0.9629629629629629,0.9979246153201123
pendigits,4,MAR1,0.55,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9978239906083602
pendigits,4,MAR1,0.55,kmeans_majority,1.0,0.9781718963165075,0.928540732044778,0.8978723404255319,0.9935306695736028
pendigits,4,MAR1,0.55,naive,1.0,0.990450204638472,0.9731080457842438,0.9567010309278351,0.9979330007127583
pendigits,4,MAR1,0.6000000000000001,pseudo_labeling,1.0,0.9895407003183265,0.9672162592763406,0.9521829521829522,0.9973208670495997
pendigits,4,MAR1,0.6000000000000001,kmeans_majority,1.0,0.9777171441564347,0.9264915517169091,0.8955223880597015,0.9927005157016477
pendigits,4,MAR1,0.6000000000000001,naive,1.0,0.990450204638472,0.9731080457842438,0.9567010309278351,0.9974131063687057
pendigits,4,MAR1,0.65,pseudo_labeling,1.0,0.9899954524783993,0.971058865456375,0.9545454545454546,0.9972873254790156
pendigits,4,MAR1,0.65,kmeans_majority,1.0,0.9758981355161437,0.9182948304054337,0.886021505376344,0.992063225860551
pendigits,4,MAR1,0.65,naive,1.0,0.990450204638472,0.9766948974885749,0.9570552147239264,0.9978218942601986
pendigits,4,MAR1,0.7000000000000001,pseudo_labeling,1.0,0.9859026830377444,0.9544096683577208,0.9350104821802935,0.9958911576034548
pendigits,4,MAR1,0.7000000000000001,kmeans_majority,1.0,0.9731696225557072,0.9024128967338896,0.8703296703296703,0.9904804829986165
pendigits,4,MAR1,0.7000000000000001,naive,1.0,0.988631195998181,0.966704750324934,0.94824016563147,0.9970776906628652
pendigits,4,MAR1,0.75,pseudo_labeling,1.0,0.9840836743974534,0.9354523919332522,0.9240780911062907,0.9963691249842774
pendigits,4,MAR1,0.75,kmeans_majority,1.0,0.9513415188722146,0.791498260031026,0.727735368956743,0.9899878411806633
pendigits,4,MAR1,0.75,naive,1.0,0.9890859481582538,0.9651670789484718,0.95,0.9979560605425348
pendigits,4,MAR1,0.8,pseudo_labeling,1.0,0.9827194179172352,0.9293048509496458,0.9170305676855895,0.9955201039788688
pendigits,4,MAR1,0.8,kmeans_majority,1.0,0.9708958617553434,0.8993406985032074,0.8602620087336245,0.9899668776990483
pendigits,4,MAR1,0.8,naive,1.0,0.9840836743974534,0.9462129470462455,0.9260042283298098,0.9962349587019412
pendigits,4,MAR1,0.8500000000000001,pseudo_labeling,1.0,0.9740791268758526,0.8993375539809652,0.8730512249443207,0.9937528824787221
pendigits,4,MAR1,0.8500000000000001,kmeans_majority,1.0,0.9490677580718508,0.7812523583916817,0.711340206185567,0.9884952412896733
pendigits,4,MAR1,0.8500000000000001,naive,1.0,0.9813551614370168,0.9285375875225357,0.911062906724512,0.9972160496415245
pendigits,4,MAR2,0.0,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR2,0.0,kmeans_majority,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR2,0.0,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR2,0.05,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980923231730325
pendigits,4,MAR2,0.05,kmeans_majority,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9981153830028091
pendigits,4,MAR2,0.05,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.998094419521194
pendigits,4,MAR2,0.1,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MAR2,0.1,kmeans_majority,1.0,0.9909049567985448,0.9805375036686093,0.959349593495935,0.997993794809442
pendigits,4,MAR2,0.1,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.998077648735902
pendigits,4,MAR2,0.15000000000000002,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.998048299861641
pendigits,4,MAR2,0.15000000000000002,kmeans_majority,1.0,0.9913597089586176,0.9843801098486437,0.9616161616161616,0.9979120372311434
pendigits,4,MAR2,0.15000000000000002,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980734560395791
pendigits,4,MAR2,0.2,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980168546392185
pendigits,4,MAR2,0.2,kmeans_majority,1.0,0.9918144611186903,0.9846358643243469,0.9635627530364372,0.9979539641943734
pendigits,4,MAR2,0.2,naive,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9980650706469332
pendigits,4,MAR2,0.25,pseudo_labeling,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9981384428325857
pendigits,4,MAR2,0.25,kmeans_majority,1.0,0.98681218735789,0.9818225650916104,0.9425742574257425,0.997314578005115
pendigits,4,MAR2,0.25,naive,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9980839377803865
pendigits,4,MAR2,0.30000000000000004,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9978763993123978
pendigits,4,MAR2,0.30000000000000004,kmeans_majority,1.0,0.9909049567985448,0.9805375036686093,0.959349593495935,0.9978701102679133
pendigits,4,MAR2,0.30000000000000004,naive,1.0,0.9918144611186903,0.981049012620016,0.963265306122449,0.9978281833046833
pendigits,4,MAR2,0.35000000000000003,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980210473355415
pendigits,4,MAR2,0.35000000000000003,kmeans_majority,1.0,0.9854479308776717,0.9810553016645005,0.937007874015748,0.9974718041172278
pendigits,4,MAR2,0.35000000000000003,naive,1.0,0.990450204638472,0.9749014716364094,0.9568788501026694,0.9981594063142006
pendigits,4,MAR2,0.4,pseudo_labeling,1.0,0.9909049567985448,0.9805375036686093,0.959349593495935,0.9977925453859376
pendigits,4,MAR2,0.4,kmeans_majority,1.0,0.9877216916780355,0.9805406481908516,0.9461077844311377,0.9966227831118192
pendigits,4,MAR2,0.4,naive,1.0,0.9899954524783993,0.9800259947172026,0.9554655870445344,0.997559850740011
pendigits,4,MAR2,0.45,pseudo_labeling,1.0,0.9845384265575261,0.9697832376001005,0.9317269076305221,0.9967338895643788
pendigits,4,MAR2,0.45,kmeans_majority,1.0,0.9745338790359254,0.9785040459519516,0.8955223880597015,0.9942748731709363
pendigits,4,MAR2,0.45,naive,1.0,0.9890859481582538,0.9723407823571338,0.9508196721311475,0.9977694855561612
pendigits,4,MAR2,0.5,pseudo_labeling,1.0,0.9913597089586176,0.9807932581443126,0.9613034623217923,0.998006372898411
pendigits,4,MAR2,0.5,kmeans_majority,1.0,0.9740791268758526,0.9728680139197519,0.8926553672316384,0.9950882562575993
pendigits,4,MAR2,0.5,naive,1.0,0.9899954524783993,0.9764391430128716,0.9551020408163265,0.9973795647981216
pendigits,4,MAR2,0.55,pseudo_labeling,1.0,0.9872669395179627,0.9677309127499896,0.9426229508196722,0.9963523541989854
pendigits,4,MAR2,0.55,kmeans_majority,1.0,0.988631195998181,0.9810521571422581,0.9498997995991983,0.9969917403882438
pendigits,4,MAR2,0.55,naive,1.0,0.9831741700773079,0.9654291224686596,0.9255533199195171,0.9954739843193159
pendigits,4,MAR2,0.6000000000000001,pseudo_labeling,1.0,0.9840836743974534,0.9767011865330594,0.9309664694280079,0.9963188126284013
pendigits,4,MAR2,0.6000000000000001,kmeans_majority,1.0,0.9718053660754888,0.9751760932455662,0.8851851851851852,0.9915852584797283
pendigits,4,MAR2,0.6000000000000001,naive,1.0,0.9859026830377444,0.9813110561402038,0.9388560157790927,0.9964949058739676
pendigits,4,MAR2,0.65,pseudo_labeling,1.0,0.9913597089586176,0.9807932581443126,0.9613034623217923,0.997968638631504
pendigits,4,MAR2,0.65,kmeans_majority,1.0,0.9786266484765803,0.9790124103811162,0.9104761904761904,0.995645884868559
pendigits,4,MAR2,0.65,naive,1.0,0.9909049567985448,0.9787440778164438,0.9591836734693877,0.9977086914594776
pendigits,4,MAR2,0.7000000000000001,pseudo_labeling,1.0,0.9740791268758526,0.9047178315374618,0.8747252747252747,0.9929332103475745
pendigits,4,MAR2,0.7000000000000001,kmeans_majority,1.0,0.8985902683037744,0.5573801937025701,0.20640569395017794,0.645043184772127
pendigits,4,MAR2,0.7000000000000001,naive,1.0,0.9713506139154161,0.9211175632048971,0.8690228690228691,0.989719508615991
pendigits,4,MAR2,0.75,pseudo_labeling,1.0,0.9913597089586176,0.9825866839964781,0.9614604462474645,0.998002180202088
pendigits,4,MAR2,0.75,kmeans_majority,1.0,0.9899954524783993,0.9836128464215337,0.9558232931726908,0.9971070395371264
pendigits,4,MAR2,0.75,naive,1.0,0.9895407003183265,0.9743899626850028,0.9529652351738241,0.9981279610917781
pendigits,4,MAR2,0.8,pseudo_labeling,1.0,0.9722601182355616,0.977225273573435,0.8872458410351202,0.989723701312314
pendigits,4,MAR2,0.8,kmeans_majority,1.0,0.9713506139154161,0.9767137646220284,0.8839779005524862,0.9864995178399228
pendigits,4,MAR2,0.8,naive,1.0,0.9749886311959982,0.9805532262798206,0.8975791433891993,0.9955934761645214
pendigits,4,MAR2,0.8500000000000001,pseudo_labeling,1.0,0.9813551614370168,0.9303310133747013,0.9114470842332614,0.9938451217978282
pendigits,4,MAR2,0.8500000000000001,kmeans_majority,1.0,0.8835834470213734,0.5148652048132154,0.07246376811594203,0.6707664248878454
pendigits,4,MAR2,0.8500000000000001,naive,1.0,0.9818099135970896,0.9664552848937151,0.9203187250996016,0.9924489539222675
pendigits,4,MNAR,0.0,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MNAR,0.0,kmeans_majority,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MNAR,0.0,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981195756991321
pendigits,4,MNAR,0.05,pseudo_labeling,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9981279610917781
pendigits,4,MNAR,0.05,kmeans_majority,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.9980420108171565
pendigits,4,MNAR,0.05,naive,1.0,0.9913597089586176,0.9789998322921472,0.9611451942740287,0.998077648735902
pendigits,4,MNAR,0.1,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9980776487359021
pendigits,4,MNAR,0.1,kmeans_majority,1.0,0.990450204638472,0.9802817491929059,0.9574036511156186,0.9978805920087208
pendigits,4,MNAR,0.1,naive,1.0,0.9913597089586176,0.9772064064399815,0.9609856262833676,0.9981195756991321
pendigits,4,MNAR,0.15000000000000002,pseudo_labeling,1.0,0.9918144611186903,0.9792555867678504,0.9631147540983607,0.9980797450840635
pendigits,4,MNAR,0.15000000000000002,kmeans_majority,1.0,0.9913597089586176,0.9843801098486437,0.9616161616161616,0.9979371934090814
pendigits,4,MNAR,0.15000000000000002,naive,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.9981132866546476
pendigits,4,MNAR,0.2,pseudo_labeling,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.9979896021131189
pendigits,4,MNAR,0.2,kmeans_majority,1.0,0.990450204638472,0.9802817491929059,0.9574036511156186,0.997964445935181
pendigits,4,MNAR,0.2,naive,1.0,0.9909049567985448,0.9769506519642782,0.9590163934426229,0.998002180202088
pendigits,4,MNAR,0.25,pseudo_labeling,1.0,0.9913597089586176,0.9772064064399815,0.9609856262833676,0.9979371934090814
pendigits,4,MNAR,0.25,kmeans_majority,1.0,0.9859026830377444,0.9526162425055553,0.9347368421052632,0.9958198817659637
pendigits,4,MNAR,0.25,naive,1.0,0.9899954524783993,0.9728522913085405,0.9547325102880658,0.9979707349796654
pendigits,4,MNAR,0.30000000000000004,pseudo_labeling,1.0,0.9913597089586176,0.9772064064399815,0.9609856262833676,0.997926711668274
pendigits,4,MNAR,0.30000000000000004,kmeans_majority,1.0,0.9859026830377444,0.9508228166533897,0.9344608879492601,0.9958953502997778
pendigits,4,MNAR,0.30000000000000004,naive,1.0,0.9909049567985448,0.9751572261121126,0.9588477366255144,0.9979057481866588
pendigits,4,MNAR,0.35000000000000003,pseudo_labeling,1.0,0.9863574351978172,0.9546654228334241,0.9369747899159664,0.9971825080709406
pendigits,4,MNAR,0.35000000000000003,kmeans_majority,1.0,0.9558890404729422,0.8101966374575489,0.7581047381546134,0.9936795102930696
pendigits,4,MNAR,0.35000000000000003,naive,1.0,0.9899954524783993,0.967472013752044,0.9541666666666667,0.9978910737495283
pendigits,4,MNAR,0.4,pseudo_labeling,1.0,0.9854479308776717,0.9487736363255209,0.9322033898305084,0.9971783153746174
pendigits,4,MNAR,0.4,kmeans_majority,1.0,0.9549795361527967,0.8078917026539767,0.7531172069825436,0.9942098863779297
pendigits,4,MNAR,0.4,naive,1.0,0.9895407003183265,0.9672162592763406,0.9521829521829522,0.9980357217726721
pendigits,4,MNAR,0.45,pseudo_labeling,1.0,0.979081400636653,0.916498260031026,0.8986784140969163,0.9958848685589703
pendigits,4,MNAR,0.45,kmeans_majority,1.0,0.9517962710322874,0.7899605886545638,0.7282051282051282,0.9923609072994843
pendigits,4,MNAR,0.45,naive,1.0,0.9899954524783993,0.9656785878998784,0.9539748953974896,0.9978156052157142
pendigits,4,MNAR,0.5,pseudo_labeling,1.0,0.9099590723055935,0.5960557209341327,0.3219178082191781,0.9935118024401492
pendigits,4,MNAR,0.5,kmeans_majority,1.0,0.9445202364711233,0.7571737034086621,0.6737967914438503,0.9811056140203764
